Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
7450	-7304.382	-7243.091	-61.29165	2.333031	14.41952	0.330033	0.686321	1.07646	1.90719	10.49505
7460	-7313.682	-7238.349	-75.33281	1.877282	11.68474	0.278172	0.641296	1.06659	2.01394	11.30222
7470	-7286.555	-7224.992	-61.56284	1.873056	14.92739	0.277635	0.640798	1.06646	2.0151	10.52268
7480	-7278.7	-7235.395	-43.30531	2.248243	16.41478	0.32121	0.679057	1.07512	1.92461	9.370438
7490	-7284.35	-7229.206	-55.14351	2.482358	17.57613	0.344778	0.698134	1.07842	1.87866	10.03779
7500	-7287.671	-7224.108	-63.56269	1.734691	14.40987	0.259409	0.623469	1.06167	2.05545	10.65234
7510	-7315.185	-7245.444	-69.74052	1.670023	13.55065	0.250433	0.61461	1.05902	2.07594	11.06592
7520	-7302.673	-7238.124	-64.54927	2.038655	14.86914	0.297846	0.659062	1.07093	1.97216	10.7232
7530	-7321.35	-7246.578	-74.77153	2.17875	18.33065	0.313717	0.672768	1.07388	1.93963	11.05634
7540	-7318.059	-7252.435	-65.62463	2.427752	15.06764	0.339498	0.69395	1.07776	1.88879	10.79237
7550	-7280.749	-7228.621	-52.12877	2.041442	17.10089	0.298172	0.659349	1.07099	1.97149	9.887942
7560	-7298.849	-7237.976	-60.87294	2.295231	15.82271	0.326141	0.683136	1.07588	1.91484	10.46504
7570	-7296.909	-7245.266	-51.64342	1.860973	16.12614	0.276094	0.639366	1.06609	2.01845	9.881675
7580	-7281.308	-7226.044	-55.26415	1.950064	14.95393	0.28724	0.649596	1.06869	1.99448	10.10157
7590	-7280.576	-7227.404	-53.17185	1.812716	15.8618	0.269845	0.633496	1.06451	2.03215	9.978287
7600	-7300.958	-7243.149	-57.80966	2.119884	14.71808	0.307177	0.667185	1.07272	1.95292	10.2657
7610	-7297.751	-7234.604	-63.14727	1.795472	13.79689	0.267575	0.631339	1.06391	2.03717	10.59712
7620	-7277.876	-7226.926	-50.94995	2.253394	15.41199	0.321756	0.679511	1.07521	1.92353	9.830659
7630	-7294.669	-7243.41	-51.25809	2.439714	15.62848	0.340665	0.69488	1.07791	1.88655	9.855128
7640	-7288.466	-7235.823	-52.64272	1.692581	15.09988	0.253599	0.61776	1.05998	2.06866	9.931954
7650	-7296.192	-7231.821	-64.37136	2.361138	14.91235	0.332883	0.688636	1.07686	1.90162	10.71095
7660	-7281.282	-7227.143	-54.13871	2.156464	15.38137	0.311263	0.670683	1.07345	1.9446	10.03712
7670	-7290.666	-7227.019	-63.64689	2.078408	15.96977	0.302458	0.663101	1.07183	1.96261	10.63379
7680	-7309.163	-7241.296	-67.86742	1.848279	15.48787	0.274465	0.637845	1.06568	2.02201	10.92487
7690	-7302.514	-7236.637	-65.87644	2.073658	16.3015	0.301912	0.662625	1.07173	1.96374	10.75315
7700	-7306.931	-7234.458	-72.47336	2.05951	13.97862	0.300277	0.661196	1.07141	1.96712	11.27463
7710	-7288.184	-7228.186	-59.99772	2.658971	14.711	0.361028	0.710708	1.08022	1.84804	10.41421
7720	-7284.716	-7227.467	-57.24951	1.863717	14.41722	0.276445	0.639692	1.06617	2.01769	10.21461
7730	-7288.337	-7223.456	-64.88021	2.437047	14.37629	0.340406	0.694673	1.07788	1.88705	10.7432
7740	-7290.986	-7217.198	-73.78858	2.374078	13.38899	0.334184	0.689687	1.07705	1.89908	11.35996
7750	-7285.981	-7221.504	-64.47714	1.783801	15.553	0.266026	0.62986	1.0635	2.04061	10.70375
7760	-7287.228	-7223.989	-63.2387	1.861286	14.80034	0.276134	0.639403	1.0661	2.01837	10.63498
7770	-7295.882	-7236.273	-59.60927	2.039971	13.89718	0.298	0.659198	1.07096	1.97184	10.34852
7780	-7289.914	-7235.256	-54.65861	2.068285	15.42731	0.301292	0.662084	1.07161	1.96502	10.07146
7790	-7304.084	-7238.692	-65.39202	2.122021	13.90302	0.307418	0.667392	1.07276	1.95243	10.76489
7800	-7304.69	-7242.006	-62.68327	2.271205	15.09339	0.323633	0.681067	1.0755	1.9198	10.59695
7810	-7290.831	-7231.287	-59.54436	1.739559	15.99338	0.260072	0.624115	1.06186	2.05395	10.37616
7820	-7292.357	-7230.368	-61.98884	1.994022	16.81259	0.29256	0.654377	1.06984	1.98322	10.48458
7830	-7299.141	-7249.129	-50.01163	2.023563	14.59987	0.296071	0.657496	1.07057	1.97586	9.727394
7840	-7287.722	-7224.57	-63.152	1.865467	15.02229	0.276669	0.6399	1.06623	2.0172	10.62865
7850	-7269.475	-7217.645	-51.83008	2.28471	15.63355	0.325046	0.682234	1.07572	1.917	9.891795
7860	-7286.271	-7233.503	-52.76803	2.139326	17.01581	0.309358	0.669056	1.07311	1.94847	9.928759
7870	-7298.781	-7243.653	-55.12856	2.529304	14.11154	0.349217	0.701615	1.07895	1.87022	10.0454
7880	-7281.174	-7215.715	-65.45874	1.938753	12.4642	0.285852	0.648339	1.06838	1.99743	10.62487
7890	-7304.59	-7230.13	-74.46037	1.946355	14.0317	0.286786	0.649185	1.06859	1.99544	11.41632
7900	-7298.854	-7229.335	-69.51897	2.238734	14.95591	0.320199	0.678215	1.07496	1.92663	11.05476
7910	-7310.897	-7244.254	-66.64251	2.060241	14.24082	0.300361	0.66127	1.07143	1.96694	10.86401
7920	-7296.677	-7231.838	-64.83863	1.992119	13.6423	0.292332	0.654173	1.06979	1.9837	10.71047
7930	-7296.948	-7228.192	-68.75668	2.05022	14.76837	0.299197	0.66025	1.0712	1.96936	11.0085
7940	-7298.412	-7230.529	-67.88328	2.571809	13.45702	0.353161	0.704677	1.0794	1.86276	10.92333
7950	-7275.41	-7216.82	-58.58965	2.45227	13.55578	0.341884	0.695848	1.07806	1.8842	10.24356
7960	-7289.295	-7230.068	-59.22725	1.964203	16.32008	0.288964	0.651152	1.06907	1.99082	10.3445
7970	-7271.307	-7212.23	-59.07741	2.029131	14.50448	0.296727	0.658076	1.0707	1.97449	10.34495
7980	-7292.5	-7224.135	-68.36527	1.653962	14.43784	0.248157	0.612327	1.05832	2.0812	10.98557
7990	-7305.643	-7229.819	-75.82361	1.930787	12.42343	0.28487	0.647446	1.06816	1.99953	11.45223
8000	-7310.302	-7237.175	-73.12638	2.280647	13.76908	0.324622	0.681884	1.07565	1.91784	11.32008
8010	-7292.211	-7227.642	-64.56895	2.167947	15.38789	0.312531	0.671762	1.07368	1.94203	10.71504
8020	-7293.263	-7234.533	-58.73006	2.07796	15.68146	0.302407	0.663056	1.07182	1.96271	10.33239
8030	-7303.671	-7245.995	-57.67556	2.093863	14.41154	0.304228	0.664638	1.07217	1.95896	10.24387
8040	-7273.329	-7226.779	-46.55056	2.24469	16.07016	0.320833	0.678743	1.07506	1.92537	9.565042
8050	-7285.569	-7229.835	-55.7346	2.68687	17.9287	0.363487	0.712571	1.08046	1.84348	10.04778
8060	-7298.525	-7233.036	-65.48966	1.864779	16.30154	0.276581	0.639819	1.06621	2.01739	10.72942
8070	-7311.401	-7243.174	-68.22707	2.066708	14.43384	0.30111	0.661925	1.07157	1.96539	10.97601
8080	-7309.115	-7238.47	-70.64413	2.251263	14.88255	0.32153	0.679323	1.07517	1.92398	11.13264
8090	-7304.732	-7239.349	-65.38385	2.14223	14.21655	0.309681	0.669333	1.07317	1.94781	10.77505
8100	-7289.692	-7226.973	-62.71884	2.875302	14.10043	0.379379	0.724381	1.08183	1.81441	10.58278
8110	-7296.02	-7231.599	-64.4218	1.998171	14.56593	0.293056	0.654819	1.06994	1.98218	10.71411
8120	-7289.056	-7222.663	-66.3928	2.254455	15.98153	0.321868	0.679604	1.07522	1.9233	10.80505
8130	-7278.308	-7226.713	-51.59541	2.217899	16.00868	0.317968	0.67635	1.0746	1.93109	9.879127
8140	-7277.614	-7226.987	-50.62674	2.193906	14.88445	0.315372	0.674167	1.07416	1.9363	9.787724
8150	-7295.531	-7241.265	-54.26599	2.074716	16.19936	0.302033	0.662731	1.07175	1.96348	10.04302
8160	-7305.731	-7237.124	-68.6074	2.329798	14.28133	0.329702	0.686052	1.07641	1.90784	11.00224
8170	-7288.309	-7224.952	-63.35709	2.16698	13.16277	0.312424	0.671671	1.07366	1.94225	10.55771
8180	-7282.852	-7227.48	-55.37265	2.118725	14.48422	0.307047	0.667073	1.0727	1.95319	10.08839
8190	-7273.848	-7221.785	-52.0635	1.89962	14.60556	0.28099	0.643897	1.06726	2.00785	9.868308
8200	-7287.751	-7227.113	-60.63836	2.152451	13.49001	0.310818	0.670304	1.07337	1.9455	10.3883
8210	-7290.678	-7223.231	-67.44789	2.565043	15.7033	0.352538	0.704195	1.07933	1.86394	10.88717
8220	-7279.82	-7223.876	-55.94424	2.137797	16.26428	0.309187	0.66891	1.07308	1.94882	10.14492
8230	-7284.529	-7222.911	-61.61806	2.094847	15.7954	0.30434	0.664735	1.07219	1.95873	10.51304
8240	-7280.852	-7227.327	-53.52532	2.090939	16.11716	0.303894	0.664348	1.07211	1.95965	9.998492
8250	-7289.423	-7229.643	-59.78025	2.297902	14.4376	0.326418	0.683363	1.07593	1.91429	10.39095
8260	-7296.288	-7235.619	-60.66887	2.121586	15.39848	0.307369	0.66735	1.07275	1.95253	10.46145
8270	-7300.059	-7230.211	-69.84763	2.238033	15.45047	0.320124	0.678153	1.07495	1.92678	11.05478
8280	-7303.167	-7235.436	-67.73098	1.758738	15.46531	0.26267	0.626634	1.06259	2.04811	10.91711
8290	-7286.466	-7221.383	-65.08249	2.332175	14.652	0.329945	0.68625	1.07645	1.90736	10.75983
8300	-7283.552	-7226.333	-57.21925	1.941446	15.08342	0.286183	0.648639	1.06845	1.99672	10.23478
8310	-7299.4	-7233.902	-65.49825	1.932463	13.6705	0.285077	0.647634	1.0682	1.99908	10.76053
8320	-7280.507	-7230.393	-50.11403	2.245303	17.19582	0.320898	0.678797	1.07507	1.92524	9.766917
8330	-7260.262	-7206.58	-53.6817	2.297086	15.79225	0.326334	0.683294	1.07591	1.91446	10.0106
8340	-7270.472	-7214.105	-56.36706	2.318355	13.2816	0.32853	0.685094	1.07624	1.91014	10.04411
8350	-7269.346	-7214.944	-54.40225	2.260557	14.86833	0.322513	0.680139	1.07533	1.92202	10.04075
8360	-7273.392	-7226.935	-46.45685	2.069152	16.50073	0.301392	0.662171	1.07163	1.96481	9.562537
8370	-7282.455	-7221.348	-61.10664	2.377026	13.6471	0.334479	0.689925	1.07709	1.89851	10.43731
8380	-7307.416	-7236.889	-70.52721	2.371688	15.60065	0.333944	0.689494	1.07701	1.89955	11.08982
8390	-7294.393	-7236.299	-58.09362	2.059704	15.88524	0.300299	0.661216	1.07141	1.96707	10.28807
8400	-7291.559	-7239.246	-52.31263	2.573395	14.99697	0.353306	0.70479	1.07941	1.86249	9.906054
8410	-7279.484	-7231.991	-47.4929	2.181506	15.27771	0.314019	0.673024	1.07393	1.93902	9.600322
8420	-7290.05	-7227.059	-62.99019	2.126496	13.58811	0.307921	0.667824	1.07285	1.9514	10.57078
8430	-7284.568	-7226.841	-57.7273	2.057272	15.01566	0.300017	0.660969	1.07136	1.96766	10.26743
8440	-7281.024	-7227.62	-53.40328	2.54701	16.57358	0.350869	0.7029	1.07914	1.86709	9.981546
8450	-7289.542	-7236.42	-53.12214	2.19308	15.8436	0.315282	0.674091	1.07415	1.93648	9.975175
8460	-7274.37	-7225.079	-49.29124	2.436175	19.39238	0.340321	0.694605	1.07787	1.88721	9.593586
8470	-7300.606	-7242.042	-58.56472	1.901813	17.44506	0.281265	0.644149	1.06733	2.00726	10.24174
8480	-7297.447	-7230.492	-66.95511	2.139496	14.20664	0.309376	0.669072	1.07312	1.94843	10.8854
8490	-7305.921	-7241.238	-64.68362	1.878623	15.35759	0.278342	0.641453	1.06663	2.01357	10.72338
8500	-7286.063	-7231.601	-54.46245	2.373925	17.09278	0.334168	0.689675	1.07704	1.89911	10.02479
8510	-7289.639	-7237.057	-52.58193	2.527841	16.54922	0.34908	0.701508	1.07894	1.87047	9.932592
8520	-7290.756	-7240.963	-49.7928	2.279061	17.40476	0.324456	0.681747	1.07563	1.91817	9.74053
8530	-7319.456	-7254.528	-64.92807	2.187939	14.62528	0.314722	0.673618	1.07405	1.93761	10.7492
8540	-7297.951	-7231.351	-66.60073	2.545271	18.67253	0.350707	0.702775	1.07912	1.86739	10.57199
8550	-7296.2	-7232.983	-63.21658	2.098303	17.07189	0.304733	0.665076	1.07227	1.95793	10.53855
8560	-7290.4	-7237.002	-53.39784	2.301289	14.28343	0.326769	0.683652	1.07598	1.9136	9.937409
8570	-7290.089	-7243.021	-47.0678	2.08949	19.51938	0.303728	0.664205	1.07208	1.95999	9.469798
8580	-7295.961	-7234.258	-61.70298	2.253296	12.66822	0.321745	0.679502	1.0752	1.92355	10.3604
8590	-7293.388	-7224.834	-68.55407	1.843946	14.60457	0.273907	0.637322	1.06554	2.02323	10.99738
8600	-7314.529	-7246.423	-68.10546	2.026845	14.81536	0.296458	0.657838	1.07065	1.97506	10.96351
8610	-7294.796	-7223.847	-70.94922	1.68602	14.49724	0.252682	0.616851	1.05971	2.07076	11.16358
8620	-7280.509	-7220.645	-59.86375	2.21693	14.34995	0.317864	0.676262	1.07458	1.9313	10.39313
8630	-7273.442	-7218.784	-54.65778	2.316356	16.36678	0.328324	0.684926	1.07621	1.91054	10.06333
8640	-7284.087	-7225.876	-58.21118	2.204573	15.27477	0.31653	0.675142	1.07436	1.93397	10.30188
8650	-7292.263	-7229.426	-62.83703	2.376472	14.68719	0.334423	0.68988	1.07708	1.89862	10.60698
8660	-7289.348	-7236.075	-53.27256	1.942535	15.4812	0.286317	0.64876	1.06848	1.99644	9.982441
8670	-7281.244	-7233.637	-47.60648	2.086616	16.80332	0.303399	0.663919	1.07201	1.96067	9.629265
8680	-7288.096	-7232.74	-55.35586	2.284425	15.42385	0.325017	0.68221	1.07571	1.91706	10.11663
8690	-7278.403	-7232.578	-45.82538	1.996158	14.68715	0.292816	0.654605	1.06989	1.98269	9.448708
8700	-7283.283	-7238.302	-44.98077	2.687739	15.0937	0.363563	0.712629	1.08047	1.84334	9.424111
8710	-7278.382	-7240.213	-38.16833	2.279345	15.45574	0.324486	0.681772	1.07563	1.91811	9.004812
8720	-7291.103	-7232.674	-58.42821	2.035826	13.43241	0.297514	0.65877	1.07086	1.97286	10.21787
8730	-7294.033	-7232.951	-61.08206	2.40746	14.71402	0.337504	0.692356	1.0775	1.89264	10.48797
8740	-7310.829	-7251.387	-59.44134	2.072399	12.86038	0.301767	0.662498	1.0717	1.96404	10.21522
8750	-7292.653	-7228.241	-64.41176	2.156139	14.33951	0.311227	0.670652	1.07345	1.94467	10.70984
8760	-7288.537	-7233.998	-54.5391	2.047388	16.79291	0.298867	0.65996	1.07113	1.97004	10.04225
8770	-7281.384	-7222.976	-58.40761	2.545424	14.67522	0.350721	0.702786	1.07913	1.86737	10.30502
8780	-7273.13	-7211.596	-61.53432	2.51745	17.22748	0.348105	0.700746	1.07882	1.87233	10.4287
8790	-7296.873	-7239.471	-57.40135	2.454438	14.74634	0.342094	0.696014	1.07809	1.8838	10.2389
8800	-7292.296	-7236.635	-55.66028	2.701752	14.43508	0.364787	0.713553	1.08059	1.84107	10.10543
8810	-7281.843	-7226.794	-55.04905	1.897092	17.40313	0.280673	0.643605	1.06719	2.00853	10.04262
8820	-7291.509	-7231.707	-59.80165	2.082686	15.12829	0.302949	0.663528	1.07193	1.9616	10.40615
8830	-7277.261	-7215.507	-61.75363	2.014086	14.63311	0.29495	0.656503	1.07034	1.97821	10.53229
8840	-7278.08	-7220.835	-57.24507	2.331616	15.1881	0.329888	0.686203	1.07644	1.90747	10.23788
8850	-7299.932	-7229.154	-70.77809	2.182093	15.2544	0.314083	0.673078	1.07394	1.9389	11.12564
8860	-7293.175	-7226.075	-67.09983	1.973704	14.0781	0.290115	0.652188	1.06932	1.98838	10.89295
8870	-7278.054	-7219.538	-58.51504	2.129102	13.82853	0.308213	0.668076	1.07291	1.9508	10.2641
8880	-7296.308	-7228.227	-68.0805	2.18201	14.11954	0.314074	0.67307	1.07394	1.93891	10.96337
8890	-7293.318	-7230.503	-62.81426	2.317151	14.73117	0.328406	0.684993	1.07622	1.91038	10.60584
8900	-7287.273	-7222.422	-64.85081	2.027545	14.10815	0.296541	0.657911	1.07066	1.97488	10.73425
8910	-7282.201	-7210.358	-71.84279	1.65656	14.16677	0.248526	0.612699	1.05843	2.08034	11.22967
8920	-7293.24	-7230.743	-62.49692	2.218407	15.62894	0.318023	0.676396	1.0746	1.93098	10.57424
8930	-7288.83	-7222.144	-66.68597	2.135583	14.13138	0.308939	0.668698	1.07304	1.94932	10.86488
8940	-7295.318	-7230.141	-65.17639	2.124529	13.40717	0.3077	0.667635	1.07281	1.95185	10.71823
8950	-7309.108	-7241.813	-67.29582	1.81437	15.29882	0.270062	0.633701	1.06457	2.03167	10.89574
8960	-7294.095	-7233.828	-60.26682	1.954274	14.98334	0.287755	0.650062	1.0688	1.99338	10.43635
8970	-7288.546	-7234.36	-54.18556	2.209683	15.64956	0.317082	0.675607	1.07445	1.93286	10.04251
8980	-7284.311	-7228.789	-55.52232	2.102182	17.12126	0.305175	0.665457	1.07235	1.95702	10.08534
8990	-7269.079	-7223.822	-45.25723	2.134864	17.20805	0.308859	0.668629	1.07302	1.94949	9.484245
9000	-7277.159	-7224.881	-52.27791	2.442053	15.75351	0.340893	0.695061	1.07794	1.88611	9.921495
9010	-7268.952	-7209.714	-59.23772	2.014748	14.88802	0.295029	0.656573	1.07035	1.97804	10.36631
9020	-7302.29	-7236.241	-66.04847	2.13496	13.99461	0.30887	0.668638	1.07303	1.94947	10.81558
9030	-7291.68	-7225.018	-66.66175	1.915197	13.43528	0.282937	0.645682	1.06772	2.00367	10.83104
9040	-7303.433	-7238.761	-64.67221	1.909865	14.87778	0.282272	0.645073	1.06756	2.00509	10.73141
9050	-7315.062	-7244.604	-70.45745	2.164803	13.0535	0.312184	0.671467	1.07361	1.94273	11.08889
9060	-7310.251	-7247.889	-62.36276	2.396426	14.88851	0.336412	0.691481	1.07735	1.89476	10.57621
9070	-7303.821	-7233.031	-70.78948	1.570103	12.67134	0.235952	0.599824	1.05429	2.10994	11.07802
9080	-7305.647	-7243.02	-62.62711	2.166841	16.06021	0.312409	0.671658	1.07365	1.94228	10.5659
9090	-7304.56	-7243.176	-61.38392	2.003124	16.86358	0.293647	0.655345	1.07007	1.98094	10.44531
9100	-7297.114	-7231.211	-65.90235	2.55352	15.50651	0.351473	0.70337	1.07921	1.86595	10.79726
9110	-7276.673	-7222.037	-54.63637	2.619728	16.96573	0.357522	0.708033	1.07987	1.85458	10.04081
9120	-7311.279	-7248.425	-62.85395	2.267044	15.12637	0.323196	0.680705	1.07543	1.92067	10.60793
9130	-7280.029	-7231.799	-48.23005	2.182537	17.34295	0.314132	0.673119	1.07395	1.9388	9.652823
9140	-7267.691	-7214.182	-53.50899	2.08747	15.28992	0.303497	0.664004	1.07203	1.96047	9.994376
9150	-7288.818	-7226.42	-62.39728	2.191943	16.51436	0.315159	0.673987	1.07413	1.93673	10.52778
9160	-7267.023	-7212.752	-54.27079	2.433019	15.74948	0.340013	0.69436	1.07783	1.8878	10.04801
9170	-7272.109	-7219.357	-52.75154	1.897759	16.07121	0.280757	0.643682	1.06721	2.00835	9.950902
9180	-7279.283	-7222.355	-56.92718	2.474513	14.62455	0.344027	0.697542	1.07833	1.8801	10.20211
9190	-7293.716	-7237.7	-56.01613	1.958088	14.40606	0.28822	0.650481	1.0689	1.99239	10.1284
9200	-7284.062	-7228.333	-55.72897	2.053174	17.77657	0.299541	0.660552	1.07127	1.96864	10.05799
9210	-7298.812	-7242.602	-56.21025	1.914014	14.86749	0.28279	0.645547	1.06768	2.00398	10.16232
9220	-7301.721	-7244.171	-57.54991	2.209615	16.90939	0.317075	0.6756	1.07445	1.93288	10.21556
9230	-7298.617	-7239.464	-59.15301	2.224738	14.86997	0.318703	0.676965	1.07472	1.92962	10.3603
9240	-7278.428	-7222.771	-55.6569	1.874081	15.30437	0.277766	0.640919	1.06649	2.01482	10.13503
9250	-7303.584	-7249.205	-54.37988	2.138518	13.97037	0.309267	0.668979	1.0731	1.94866	9.979473
9260	-7289.129	-7233.848	-55.28088	2.381757	16.92131	0.334952	0.690306	1.07715	1.89759	10.08084
9270	-7291.775	-7240.874	-50.90101	2.512953	17.57558	0.347681	0.700414	1.07877	1.87313	9.796438
9280	-7291.463	-7223.273	-68.18985	2.128778	16.68084	0.308177	0.668044	1.0729	1.95088	10.86478
9290	-7286.672	-7227.286	-59.38553	2.548787	16.97812	0.351034	0.703029	1.07916	1.86678	10.31998
9300	-7289.738	-7232.943	-56.79456	1.942181	16.82406	0.286274	0.648721	1.06847	1.99653	10.17508
9310	-7276.32	-7215.96	-60.35989	1.826361	14.34371	0.271628	0.635181	1.06497	2.02822	10.42745
9320	-7291.607	-7234.581	-57.02592	2.32904	15.04862	0.329625	0.685988	1.0764	1.90799	10.22135
9330	-7287.885	-7221.082	-66.80302	1.874689	15.04471	0.277843	0.640991	1.06651	2.01465	10.87115
9340	-7319.488	-7249.997	-69.49118	1.719991	13.36318	0.257395	0.621501	1.0611	2.06001	11.03746
9350	-7322.566	-7252.414	-70.15213	1.986576	13.86061	0.291667	0.653579	1.06965	1.9851	11.10638
9360	-7304.853	-7235.029	-69.82356	1.983054	11.62512	0.291243	0.6532	1.06956	1.986	10.81646
9370	-7306.523	-7230.929	-75.59339	2.049528	13.40649	0.299116	0.660179	1.07118	1.96952	11.49518
9380	-7305.791	-7233.375	-72.41637	2.054399	16.62262	0.299683	0.660676	1.07129	1.96835	11.12393
9390	-7323.187	-7256.326	-66.86115	2.197155	12.99073	0.315725	0.674465	1.07422	1.93559	10.80686
9400	-7302.946	-7226.622	-76.32416	1.940755	15.12615	0.286098	0.648562	1.06843	1.99691	11.49846
9410	-7281.66	-7215.888	-65.7715	1.901895	14.16318	0.281276	0.644159	1.06733	2.00724	10.80102
9420	-7284.244	-7212.746	-71.49772	1.958205	13.05079	0.288234	0.650494	1.06891	1.99236	11.16838
9430	-7309.276	-7237.323	-71.95323	2.250435	14.56123	0.321442	0.67925	1.07516	1.92415	11.23129
9440	-7293.284	-7225.063	-68.22074	2.271021	16.72738	0.323614	0.681051	1.0755	1.91984	10.86266
9450	-7288.403	-7224.293	-64.11012	1.989227	14.9521	0.291985	0.653863	1.06972	1.98443	10.69314
9460	-7269.478	-7216.294	-53.18308	2.22226	15.97079	0.318437	0.676743	1.07467	1.93015	9.978561
9470	-7286.48	-7232.873	-53.6063	2.529629	16.63007	0.349248	0.701639	1.07896	1.87016	9.992111
9480	-7296.806	-7238.239	-58.56738	2.023757	15.95138	0.296094	0.657516	1.07057	1.97582	10.31622
9490	-7261.841	-7219.731	-42.11016	2.669315	17.96272	0.361943	0.711403	1.08031	1.84634	9.286883
9500	-7271.749	-7223.834	-47.91483	2.357968	18.95604	0.332564	0.688377	1.07682	1.90224	9.553122
9510	-7275.95	-7225.712	-50.23825	2.382657	18.51415	0.335042	0.690379	1.07716	1.89742	9.706284
9520	-7299.881	-7240.815	-59.06557	2.102828	13.22453	0.305248	0.665521	1.07236	1.95687	10.23995
9530	-7305.032	-7236.587	-68.44475	2.122981	13.8358	0.307526	0.667485	1.07278	1.95221	10.98241
9540	-7308.962	-7247.949	-61.01325	1.987072	14.11373	0.291727	0.653632	1.06966	1.98498	10.46253
9550	-7336.384	-7260.065	-76.31971	2.016338	15.43339	0.295217	0.65674	1.07039	1.97765	11.47505
9560	-7301.859	-7237.954	-63.90418	1.887736	14.29897	0.279495	0.642519	1.06691	2.01108	10.6734
9570	-7310.409	-7246.084	-64.32482	1.806301	15.61564	0.269003	0.632697	1.06429	2.03401	10.69169
9580	-7328.62	-7251.117	-77.50304	1.914313	15.21746	0.282827	0.645581	1.06769	2.0039	11.5694
9590	-7301.844	-7245.232	-56.61153	2.176648	16.62196	0.313487	0.672573	1.07384	1.9401	10.17316
9600	-7285.351	-7233.156	-52.19462	2.224984	15.34438	0.318729	0.676987	1.07472	1.92956	9.909842
9610	-7293.578	-7230.567	-63.011	2.225685	15.93447	0.318804	0.67705	1.07473	1.92941	10.59553
9620	-7292.102	-7230.608	-61.49345	1.894436	14.5696	0.280339	0.643297	1.06711	2.00925	10.51315
9630	-7308.457	-7244.929	-63.52768	2.521392	14.07242	0.348475	0.701036	1.07887	1.87162	10.63897
9640	-7297.39	-7239.651	-57.73864	1.958918	13.97566	0.288321	0.650573	1.06893	1.99218	10.22031
9650	-7286.947	-7227.255	-59.69182	2.1674	16.24354	0.312471	0.671711	1.07366	1.94215	10.37619
9660	-7296.065	-7236.109	-59.95527	2.155123	16.91667	0.311114	0.670557	1.07343	1.9449	10.35737
9670	-7301.903	-7236.458	-65.44461	2.004685	15.8231	0.293833	0.655511	1.07011	1.98055	10.75395
9680	-7286.495	-7228.564	-57.93033	1.999251	15.14905	0.293185	0.654934	1.06997	1.98191	10.28266
9690	-7293.872	-7236.97	-56.90133	2.610181	15.3864	0.35666	0.707372	1.07978	1.85619	10.21675
9700	-7298.382	-7231.501	-66.88082	1.85805	15.14974	0.27572	0.639017	1.06599	2.01927	10.87347
9710	-7299.622	-7238.652	-60.97036	2.139228	14.30157	0.309347	0.669047	1.07311	1.94849	10.46833
9720	-7297.029	-7227.875	-69.1533	1.886998	13.70049	0.279402	0.642433	1.06689	2.01128	11.02907
9730	-7300.064	-7229.858	-70.20522	2.21358	16.21658	0.317503	0.67596	1.07452	1.93202	11.02559
9740	-7302.315	-7233.144	-69.171	2.261291	15.95944	0.32259	0.680203	1.07534	1.92187	10.98041
9750	-7310.462	-7244.415	-66.04696	2.063154	13.49345	0.300699	0.661566	1.07149	1.96624	10.78947
9760	-7316.603	-7239.449	-77.15389	1.941622	12.15841	0.286205	0.648659	1.06846	1.99668	11.53009
9770	-7293.775	-7231.743	-62.03168	2.181722	14.98919	0.314043	0.673044	1.07394	1.93898	10.55413
9780	-7301.7	-7228.201	-73.49914	1.985579	15.00007	0.291547	0.653471	1.06962	1.98536	11.31861
9790	-7303.097	-7228.451	-74.64683	1.839408	12.69702	0.273321	0.636773	1.0654	2.02451	11.38468
9800	-7304.013	-7236.368	-67.64424	2.155934	12.80118	0.311204	0.670633	1.07344	1.94472	10.84615
9810	-7298.435	-7234.464	-63.97115	2.661397	15.79659	0.361243	0.710871	1.08024	1.84764	10.66196
9820	-7275.478	-7218.076	-57.40183	2.079881	13.88001	0.302627	0.663248	1.07187	1.96226	10.18819
9830	-7281.141	-7224.612	-56.52893	2.109405	16.50477	0.305994	0.666165	1.0725	1.95534	10.17279
9840	-7264.414	-7213.296	-51.11844	2.176862	15.83208	0.313511	0.672593	1.07384	1.94005	9.848623
9850	-7292.285	-7234.994	-57.29156	1.920055	14.88878	0.283541	0.646234	1.06785	2.00237	10.23561
9860	-7282.657	-7228.346	-54.31076	1.899615	14.52589	0.28099	0.643896	1.06726	2.00785	10.01761
9870	-7288.929	-7227.263	-61.66563	1.861977	15.07742	0.276223	0.639485	1.06612	2.01817	10.52959
9880	-7294.853	-7231.502	-63.35072	1.926709	18.19007	0.284366	0.646987	1.06804	2.0006	10.44733
9890	-7287.497	-7228.286	-59.21098	2.834798	17.04696	0.376064	0.721951	1.08157	1.82042	10.30548
9900	-7271.596	-7220.016	-51.58016	2.102599	17.43125	0.305222	0.665498	1.07236	1.95692	9.842008
9910	-7279.868	-7218.065	-61.8034	1.877621	15.84102	0.278215	0.641335	1.0666	2.01385	10.5232
9920	-7284.592	-7225.785	-58.8071	2.523076	14.67098	0.348634	0.701159	1.07889	1.87132	10.33211
